Ticker,Event_Date,T_Zero_AR,11_Day_CAR,Model_R_Squared,Dividend_Amount,Scaled_Yield,Log_Volume,VIX_Raw,USD_INR_Raw,NASDAQ_Raw,VIX_Z,USD_INR_Z,NASDAQ_Z
HCLTECH.NS,2021-10-21,0.0092691722652847,0.006849560288825,0.6615040597326622,10.0,0.008259684813170003,15.60706917368928,15.010000228881836,74.80919647216797,15215.7001953125,-1.072476279995029,-0.9328730787908215,1.4577493527249687
HCLTECH.NS,2022-01-20,-0.0029716838378929,0.0363925766053255,0.5829859840199664,10.0,0.008508104145758614,15.635598947225118,25.59000015258789,74.44920349121094,14154.01953125,0.9595145260736314,-1.0266823355293355,0.7109018414724791
HCLTECH.NS,2022-04-28,-0.0123096977223798,0.0243277699455204,0.5853998373751408,18.0,0.016475972540045767,15.464565451181112,29.989999771118164,76.47219848632812,12871.5302734375,1.8045767979103293,-0.4995174547775941,-0.19127519049890843
HCLTECH.NS,2022-07-19,-0.0125363040985744,0.0012579602767697,0.655936475798818,10.0,0.011239743579629199,15.349425682480053,24.5,80.0302963256836,11713.150390625,0.7501695067311184,0.4276742721985764,-1.0061465184300882
HCLTECH.NS,2022-10-19,-0.0058264042674128,0.0181434895380359,0.7006735057959151,10.0,0.010043689805446423,14.738617605882686,30.760000228881836,82.2863998413086,10680.509765625,1.9524627962210332,1.0155840513372747,-1.7325655885941693
HCLTECH.NS,2023-01-19,-0.0039857053555399,-0.0023625981961205,0.708199285049312,10.0,0.008997660410590747,14.647674620802327,20.520000457763672,81.43599700927734,10852.26953125,-0.01422770842016465,0.7939806817685191,-1.611739847076482
HCLTECH.NS,2023-04-28,-0.0181657723861779,-0.0028205005360104,0.6549971559012076,18.0,0.01691570379943713,14.782185611235173,15.779999732971191,81.76509857177734,12226.580078125,-0.9245904648466555,0.8797400565417001,-0.6449704159613472
HCLTECH.NS,2023-07-20,-0.0066977434118099,-0.0103198991442186,0.6092179322275639,10.0,0.00865201555419476,14.503645699213111,13.989999771118164,82.06169891357422,14063.3095703125,-1.2683771842774163,0.9570300568588872,0.6470912147320884
HCLTECH.NS,2023-10-20,-0.0055101153725417,0.0119829210139195,0.5786510748670467,12.0,0.009534403490206199,14.301294643272342,21.709999084472656,83.12229919433594,12983.8095703125,0.21432298025129298,1.233408012257945,-0.11229144682272456
WIPRO.NS,2021-01-22,-0.0047122398013921,-0.0168092299709097,0.5188342232259133,0.5,0.0022484541877459247,16.94216687796806,21.90999984741211,72.95490264892578,13543.0595703125,0.25273505155850423,-1.4160767370141742,0.2811173104487244
WIPRO.NS,2022-01-21,-5.071151340791183e-05,-0.047644002565959,0.5476041804496912,0.5,0.001652756003925699,16.79341963785008,28.850000381469727,74.45220184326172,13768.919921875,1.585628943903344,-1.0259010059140292,0.4400005294475544
WIPRO.NS,2022-04-05,-0.0105301446750169,0.0045052192285103,0.6083353422433779,2.5,0.008345155297105661,16.3698257261794,21.030000686645508,75.47799682617188,14204.169921875,0.08372274372102906,-0.7585928360239489,0.7461805233722717
WIPRO.NS,2023-01-24,-0.0064357745133456,-0.0069022809217109,0.7066204784788365,0.5,0.002459419540061226,16.07232811404505,19.200000762939453,81.48799896240234,11334.26953125,-0.2677463533387079,0.8075316808981092,-1.272673202454509
TECHM.NS,2021-07-23,-0.0188551265030627,0.0505668969680785,0.61653948327989,30.0,0.026525198938992044,14.85959731665101,17.200000762939453,74.4520034790039,14836.990234375,-0.6518656011121761,-1.0259526969318358,1.1913428885341044
TECHM.NS,2021-11-02,-0.0175512028600865,0.0204019000760142,0.5721903321373104,15.0,0.01006306201910655,14.529287964442638,16.030000686645508,74.82990264892578,15649.599609375,-0.8765753757126414,-0.927477331778247,1.7629792664793504
